type,reason,image,actual_class,predicted_class,iou,det_conf,class_conf,xmin,ymin,xmax,ymax
false_negative,fn_missed_known,2295bt.jpg,tls-g,,,,,885.0,244.0,941.0,353.0
false_negative,fn_missed_known,441.jpg,sls-70,,,,,477.75,497.25,513.0,534.75
false_negative,fn_missed_known,441.jpg,sls-70,,,,,1078.5,471.75,1125.75,517.5
false_negative,fn_missed_known,761c.jpg,sls-80,,,,,202.5,462.0,243.75,513.0
false_negative,fn_missed_known,762.jpg,sls-80,,,,,285.75,470.25,338.25,526.5
false_negative,fn_missed_known,855.jpg,sls-80,,,,,276.75,400.5,324.0,456.0
false_negative,fn_missed_known,1348c.jpg,sls-50,,,,,340.0,318.0,406.0,395.0
false_negative,fn_missed_known,2063at.jpg,tls-g,,,,,646.0,527.0,679.0,631.0
false_negative,fn_missed_known,436d.jpg,sls-80,,,,,153.0,415.5,186.75,468.0
false_negative,fn_missed_known,719t.jpg,tls-g,,,,,963.75,408.0,992.25,481.5
false_negative,fn_missed_known,1105c.jpg,sls-40,,,,,268.0,554.0,334.0,629.0
false_negative,fn_missed_known,1961c.jpg,sls-50,,,,,213.0,195.0,330.0,317.0
false_negative,fn_missed_known,1879b.jpg,sls-15,,,,,1575.0,631.0,1627.0,689.0
false_negative,fn_missed_known,477f.jpg,sls-50,,,,,875.25,415.5,915.75,453.0
false_negative,fn_missed_known,1878.jpg,sls-15,,,,,1642.0,604.0,1697.0,676.0
false_negative,fn_missed_known,1879a.jpg,sls-15,,,,,1473.0,648.0,1521.0,701.0
false_negative,fn_missed_known,1111b.jpg,sls-60,,,,,536.0,580.0,598.0,640.0
false_negative,fn_missed_known,1188d.jpg,sls-40,,,,,131.0,403.0,221.0,509.0
false_negative,fn_missed_known,840at.jpg,tls-e,,,,,324.0,375.75,345.75,436.5
false_negative,fn_missed_known,738t.jpg,tls-g,,,,,1134.0,423.0,1160.25,501.75
false_negative,fn_missed_known,738t.jpg,tls-g,,,,,369.75,373.5,403.5,452.25
false_negative,fn_missed_known,508dt.jpg,tls-g,,,,,414.0,455.0,493.0,617.0
false_negative,fn_missed_known,508dt.jpg,tls-g,,,,,785.0,588.0,812.0,669.0
false_negative,fn_missed_known,972t.jpg,tls-e,,,,,1168.5,282.0,1200.75,373.5
false_negative,fn_missed_known,972t.jpg,tls-y,,,,,281.25,289.5,319.5,379.5
false_negative,fn_missed_known,719bt.jpg,tls-g,,,,,229.5,405.0,251.25,463.5
false_negative,fn_missed_known,685t.jpg,tls-g,,,,,887.25,421.5,924.75,519.75
false_negative,fn_missed_known,977ct.jpg,tls-e,,,,,84.75,192.0,139.5,347.25
false_negative,fn_missed_known,977ct.jpg,tls-e,,,,,120.0,204.75,165.0,355.5
false_negative,fn_missed_known,977ct.jpg,tls-e,,,,,562.5,303.75,607.5,333.0
false_negative,fn_missed_known,977ct.jpg,tls-e,,,,,645.75,305.25,690.0,332.25
false_negative,fn_missed_known,1200d.jpg,sls-60,,,,,46.0,410.0,136.0,523.0
false_negative,fn_missed_known,715t.jpg,tls-g,,,,,531.0,359.25,610.5,387.0
false_negative,fn_missed_known,872.jpg,sls-80,,,,,265.5,401.25,302.25,441.0
false_negative,fn_missed_known,1865c.jpg,sls-100,,,,,173.0,606.0,227.0,680.0
false_negative,fn_missed_known,967ct.jpg,tls-g,,,,,249.0,305.25,294.75,391.5
false_negative,fn_missed_known,442c.jpg,sls-60,,,,,390.0,496.5,434.25,539.25
false_negative,fn_missed_known,442c.jpg,sls-60,,,,,1060.5,481.5,1104.75,529.5
false_negative,fn_missed_known,969c.jpg,sls-40,,,,,288.0,302.25,326.25,340.5
false_negative,fn_missed_known,495jt.jpg,tls-g,,,,,461.25,324.75,526.5,349.5
false_negative,fn_missed_known,495jt.jpg,tls-g,,,,,562.5,317.25,630.0,348.75
false_negative,fn_missed_known,495jt.jpg,tls-g,,,,,886.5,319.5,953.25,348.75
false_negative,fn_missed_known,495jt.jpg,tls-g,,,,,978.75,321.75,1041.75,351.75
false_negative,fn_missed_known,495jt.jpg,tls-g,,,,,1202.25,429.0,1230.75,492.75
false_negative,fn_missed_known,726dt.jpg,tls-g,,,,,1105.5,263.25,1166.25,385.5
false_negative,fn_missed_known,685ct.jpg,tls-g,,,,,939.0,381.0,987.75,504.75
false_negative,fn_missed_known,857b.jpg,sls-70,,,,,1011.75,411.75,1053.0,455.25
false_negative,fn_missed_known,443e.jpg,sls-40,,,,,74.25,388.5,137.25,473.25
false_negative,fn_missed_known,1354b.jpg,sls-70,,,,,476.0,396.0,529.0,452.0
false_negative,fn_missed_known,500c.jpg,sls-50,,,,,303.75,397.5,342.75,432.0
false_negative,fn_missed_known,1188a.jpg,sls-40,,,,,617.0,593.0,668.0,643.0
false_negative,fn_missed_known,780ft.jpg,tls-g,,,,,1008.75,442.5,1031.25,511.5
false_negative,fn_missed_known,780ft.jpg,tls-e,,,,,661.5,252.0,686.25,319.5
false_negative,fn_missed_known,452f.jpg,sls-80,,,,,495.75,495.0,537.75,531.75
false_negative,fn_missed_known,736dt.jpg,tls-g,,,,,902.25,283.5,948.0,414.75
false_negative,fn_missed_known,974t.jpg,tls-y,,,,,285.75,336.0,317.25,414.0
false_negative,fn_missed_known,1356d.jpg,sls-50,,,,,192.0,297.0,266.0,386.0
false_negative,fn_missed_known,2137a.jpg,sls-70,,,,,541.0,535.0,602.0,595.0
false_negative,fn_missed_known,477h.jpg,sls-50,,,,,1205.25,171.0,1293.0,263.25
false_negative,fn_missed_known,501f.jpg,sls-40,,,,,102.75,312.75,148.5,365.25
false_negative,fn_missed_known,845d.jpg,sls-100,,,,,114.0,380.25,159.75,437.25
false_negative,fn_missed_known,1036.jpg,sls-40,,,,,495.0,420.0,546.0,471.0
false_negative,fn_missed_known,432d.jpg,sls-100,,,,,347.25,482.25,391.5,531.0
false_negative,fn_missed_known,348d.jpg,sls-60,,,,,145.0,255.0,279.0,391.0
false_negative,fn_missed_known,2121c.jpg,sls-70,,,,,81.0,482.0,132.0,545.0
false_negative,fn_missed_known,853.jpg,sls-80,,,,,347.25,356.25,399.75,411.75
false_negative,fn_missed_known,536ct.jpg,tls-e,,,,,999.0,549.0,1077.0,576.0
false_negative,fn_missed_known,536ct.jpg,tls-g,,,,,835.0,620.0,866.0,696.0
false_negative,fn_missed_known,442d.jpg,sls-60,,,,,249.75,467.25,305.25,526.5
false_negative,fn_missed_known,442d.jpg,sls-60,,,,,1206.0,444.0,1260.0,510.0
false_negative,fn_missed_known,418.jpg,sls-50,,,,,437.0,542.0,483.0,597.0
false_negative,fn_missed_known,437.jpg,sls-80,,,,,476.25,472.5,510.75,507.75
false_negative,fn_missed_known,729t.jpg,tls-e,,,,,807.75,458.25,831.0,525.0
false_negative,fn_missed_known,2135b.jpg,sls-40,,,,,594.0,437.0,685.0,523.0
false_negative,fn_missed_known,913c.jpg,tls-y,,,,,1185.75,221.25,1245.75,254.25
false_negative,fn_missed_known,745ct.jpg,tls-g,,,,,975.0,357.75,1023.0,474.0
false_negative,fn_missed_known,778at.jpg,tls-g,,,,,105.0,393.0,136.5,474.75
false_negative,fn_missed_known,778at.jpg,tls-g,,,,,573.0,437.25,596.25,504.0
false_negative,fn_missed_known,768b.jpg,sls-100,,,,,444.75,479.25,486.0,519.75
false_negative,fn_missed_known,852.jpg,sls-80,,,,,254.25,351.0,303.75,408.75
false_negative,fn_missed_known,90bt.jpg,tls-r,,,,,906.0,404.0,935.0,473.0
false_negative,fn_missed_known,90bt.jpg,tls-r,,,,,760.0,398.0,790.0,465.0
false_negative,fn_missed_known,1972t.jpg,tls-g,,,,,1300.0,577.0,1329.0,651.0
false_negative,fn_missed_known,1972t.jpg,tls-g,,,,,1078.0,358.0,1155.0,388.0
false_negative,fn_missed_known,574ct.jpg,tls-c,,,,,409.5,443.25,428.25,489.75
false_negative,fn_missed_known,1199b.jpg,sls-40,,,,,557.0,585.0,615.0,645.0
false_negative,fn_missed_known,729et.jpg,tls-e,,,,,857.25,407.25,893.25,505.5
false_negative,fn_missed_known,729et.jpg,tls-y,,,,,779.25,476.25,795.75,513.0
false_negative,fn_missed_known,729et.jpg,tls-e,,,,,678.75,396.75,695.25,432.0
false_negative,fn_missed_known,1081t.jpg,tls-g,,,,,1510.0,449.0,1570.0,487.0
false_negative,fn_missed_known,609t.jpg,tls-g,,,,,560.0,397.0,589.0,487.0
false_negative,fn_missed_known,609t.jpg,tls-g,,,,,246.0,567.0,275.0,650.0
false_negative,fn_missed_known,959d.jpg,sls-50,,,,,75.75,73.5,165.0,168.75
false_negative,fn_missed_known,2043t.jpg,tls-g,,,,,506.0,556.0,535.0,636.0
false_negative,fn_missed_known,2419a.jpg,sls-40,,,,,293.0,290.0,337.0,340.0
false_negative,fn_missed_known,536ft.jpg,tls-g,,,,,369.75,330.75,408.75,460.5
false_negative,fn_missed_known,1188c.jpg,sls-40,,,,,261.0,459.0,343.0,554.0
false_negative,fn_missed_known,536it.jpg,tls-e,,,,,616.5,0,837.0,72.0
false_negative,fn_missed_known,894.jpg,sls-40,,,,,951.0,293.25,1005.75,348.0
false_negative,fn_missed_known,1255d.jpg,sls-40,,,,,90.0,480.0,159.0,596.0
false_negative,fn_missed_known,1890at.jpg,tls-r,,,,,1054.0,553.0,1084.0,629.0
false_negative,fn_missed_known,927.jpg,sls-40,,,,,324.0,283.5,378.75,328.5
false_negative,fn_missed_known,1110.jpg,sls-40,,,,,471.0,539.0,543.0,611.0
false_negative,fn_missed_known,2121.jpg,sls-70,,,,,180.0,515.0,228.0,573.0
false_negative,fn_missed_known,459d.jpg,sls-15,,,,,306.0,396.0,367.5,456.75
false_negative,fn_missed_known,557.jpg,sls-50,,,,,292.5,422.25,327.0,470.25
false_negative,fn_missed_known,878bt.jpg,tls-y,,,,,1067.25,304.5,1089.0,367.5
false_negative,fn_missed_known,468et.jpg,tls-g,,,,,267.75,387.0,302.25,472.5
false_negative,fn_missed_known,468et.jpg,tls-g,,,,,1014.75,385.5,1042.5,458.25
false_negative,fn_missed_known,2230.jpg,sls-60,,,,,321.0,625.0,375.0,687.0
false_negative,fn_missed_known,489g.jpg,sls-40,,,,,1232.25,281.25,1298.25,345.75
false_negative,fn_missed_known,924dt.jpg,tls-e,,,,,873.0,261.75,911.25,378.75
false_negative,fn_missed_known,924dt.jpg,tls-y,,,,,942.75,152.25,1037.25,189.75
false_negative,fn_missed_known,924dt.jpg,tls-y,,,,,1110.75,143.25,1224.0,180.0
false_negative,fn_missed_known,855d.jpg,sls-80,,,,,57.0,362.25,113.25,441.0
false_negative,fn_missed_known,927a.jpg,sls-40,,,,,394.5,316.5,434.25,353.25
false_negative,fn_missed_known,2190t.jpg,tls-g,,,,,790.0,261.0,836.0,387.0
false_negative,fn_missed_known,443.jpg,sls-40,,,,,409.5,474.75,452.25,516.0
false_negative,fn_missed_known,443.jpg,sls-40,,,,,1065.75,471.75,1111.5,519.75
false_negative,fn_missed_known,495lt.jpg,tls-g,,,,,330.75,213.75,416.25,258.75
false_negative,fn_missed_known,495lt.jpg,tls-g,,,,,951.0,207.0,1044.0,249.0
false_negative,fn_missed_known,495lt.jpg,tls-g,,,,,1080.0,218.25,1165.5,258.75
false_negative,fn_missed_known,495lt.jpg,tls-g,,,,,1357.5,380.25,1392.0,463.5
false_negative,fn_missed_known,609ht.jpg,tls-g,,,,,285.75,47.25,337.5,171.75
false_negative,fn_missed_known,557c.jpg,sls-50,,,,,198.75,384.75,243.0,441.0
false_negative,fn_missed_known,776c.jpg,sls-15,,,,,1194.0,459.0,1239.75,511.5
false_negative,fn_missed_known,969b.jpg,sls-50,,,,,229.5,276.75,271.5,319.5
false_negative,fn_missed_known,1028bt.jpg,tls-r,,,,,6.75,70.5,115.5,295.5
false_negative,fn_missed_known,1054.jpg,sls-50,,,,,276.0,360.0,327.0,417.0
false_negative,fn_missed_known,1879c.jpg,sls-15,,,,,1750.0,597.0,1802.0,672.0
false_negative,fn_missed_known,1878b.jpg,sls-15,,,,,1562.0,620.0,1612.0,680.0
false_negative,fn_missed_known,2173d.jpg,sls-70,,,,,17.0,439.0,62.0,507.0
false_negative,fn_missed_known,916c.jpg,sls-40,,,,,303.75,327.0,340.5,363.75
false_negative,fn_missed_known,371c.jpg,sls-50,,,,,314.0,501.0,365.0,561.0
false_negative,fn_missed_known,775b.jpg,sls-40,,,,,417.0,498.0,458.25,540.0
false_negative,fn_missed_known,2695a.jpg,tls-c,,,,,1269.0,394.0,1293.0,452.0
false_negative,fn_missed_known,1890t.jpg,tls-r,,,,,1152.0,482.0,1196.0,587.0
false_negative,fn_missed_known,1890t.jpg,tls-r,,,,,123.0,461.0,162.0,540.0
false_negative,fn_missed_known,427lt.jpg,tls-y,,,,,133.5,343.5,179.25,477.0
false_negative,fn_missed_known,427lt.jpg,tls-y,,,,,956.25,387.75,990.0,474.75
false_negative,fn_missed_known,418d.jpg,sls-50,,,,,138.0,333.0,172.5,388.5
false_negative,fn_missed_known,761d.jpg,sls-80,,,,,93.0,434.25,135.75,496.5
false_negative,fn_missed_known,461mt.jpg,tls-y,,,,,363.75,378.75,387.75,430.5
false_negative,fn_missed_known,461mt.jpg,tls-y,,,,,1063.5,381.0,1084.5,441.0
false_negative,fn_missed_known,426f.jpg,sls-15,,,,,1297.5,418.5,1352.25,491.25
false_negative,fn_missed_known,725t.jpg,tls-g,,,,,163.5,382.5,197.25,463.5
false_negative,fn_missed_known,2198a.jpg,sls-70,,,,,440.0,536.0,503.0,597.0
false_negative,fn_missed_known,1902t.jpg,tls-g,,,,,1367.0,558.0,1396.0,642.0
false_negative,fn_missed_known,887.jpg,tls-e,,,,,983.25,355.5,1006.5,405.0
false_negative,fn_missed_known,957ft.jpg,tls-g,,,,,1213.5,237.0,1251.75,369.0
false_negative,fn_missed_known,957ft.jpg,tls-g,,,,,909.75,47.25,1046.25,111.0
false_negative,fn_missed_known,2031t.jpg,tls-e,,,,,170.0,511.0,198.0,605.0
false_negative,fn_missed_known,537e.jpg,sls-50,,,,,139.5,199.5,222.0,285.75
false_negative,fn_missed_known,520g.jpg,sls-40,,,,,123.75,300.75,169.5,354.75
false_negative,fn_missed_known,536et.jpg,tls-g,,,,,444.0,375.0,477.0,480.75
false_negative,fn_missed_known,715ct.jpg,tls-e,,,,,499.5,321.75,591.75,354.0
false_negative,fn_missed_known,887b.jpg,tls-e,,,,,1052.25,328.5,1080.0,390.0
false_negative,fn_missed_known,769c.jpg,sls-100,,,,,176.25,460.5,224.25,520.5
false_negative,fn_missed_known,468ht.jpg,tls-g,,,,,1257.75,264.0,1309.5,384.75
false_negative,fn_missed_known,477c.jpg,sls-40,,,,,879.75,393.75,924.75,437.25
false_negative,fn_missed_known,416ft.jpg,tls-g,,,,,460.5,387.75,492.0,450.75
false_negative,fn_missed_known,1879.jpg,sls-15,,,,,1686.0,609.0,1741.0,679.0
false_negative,fn_missed_known,778t.jpg,tls-g,,,,,459.0,353.25,498.0,462.75
false_negative,fn_missed_known,498it.jpg,tls-g,,,,,528.0,396.0,563.25,474.0
false_negative,fn_missed_known,1130d.jpg,sls-50,,,,,183.0,437.0,267.0,536.0
false_negative,fn_missed_known,380d.jpg,sls-100,,,,,224.0,613.0,283.0,685.0
false_negative,fn_missed_known,1865d.jpg,sls-100,,,,,43.0,578.0,97.0,664.0
false_negative,fn_missed_known,752.jpg,sls-15,,,,,297.0,454.5,335.25,504.0
false_negative,fn_missed_known,845.jpg,sls-100,,,,,293.25,410.25,330.75,450.0
false_negative,fn_missed_known,1036d.jpg,sls-40,,,,,108.0,187.5,168.0,258.0
false_negative,fn_missed_known,1975t.jpg,tls-g,,,,,557.0,377.0,628.0,406.0
false_negative,fn_missed_known,1975t.jpg,tls-g,,,,,436.0,600.0,466.0,671.0
false_negative,fn_missed_known,508ft.jpg,tls-g,,,,,850.5,333.0,930.0,357.75
false_negative,fn_missed_known,508ft.jpg,tls-g,,,,,738.75,339.75,796.5,365.25
false_negative,fn_missed_known,508ft.jpg,tls-g,,,,,684.0,410.25,708.0,487.5
false_negative,fn_missed_known,508ft.jpg,tls-e,,,,,667.5,412.5,686.25,487.5
false_negative,fn_missed_known,853a.jpg,sls-80,,,,,461.25,396.75,495.75,432.0
false_negative,fn_missed_known,439.jpg,sls-80,,,,,457.5,501.0,494.25,536.25
false_negative,fn_missed_known,776b.jpg,sls-15,,,,,1073.25,486.75,1111.5,527.25
false_negative,fn_missed_known,498jt.jpg,tls-g,,,,,198.75,355.5,251.25,462.0
false_negative,fn_missed_known,832c.jpg,sls-50,,,,,220.5,276.75,258.75,326.25
false_negative,fn_missed_known,959b.jpg,sls-50,,,,,380.25,268.5,435.0,322.5
false_negative,fn_missed_known,959b.jpg,sls-40,,,,,496.5,329.25,533.25,366.75
false_negative,fn_missed_known,913a.jpg,tls-y,,,,,1148.25,269.25,1200.75,297.75
false_negative,fn_missed_known,724dt.jpg,tls-g,,,,,57.0,346.5,99.0,432.75
false_negative,fn_missed_known,552.jpg,sls-50,,,,,332.25,441.0,369.75,479.25
false_negative,fn_missed_known,762d.jpg,sls-80,,,,,17.25,391.5,81.75,483.75
false_negative,fn_missed_known,418c.jpg,sls-50,,,,,264.75,386.25,294.75,428.25
false_negative,fn_missed_known,958at.jpg,tls-g,,,,,578.25,353.25,601.5,423.75
false_negative,fn_missed_known,958at.jpg,tls-g,,,,,745.5,288.0,819.0,309.75
false_negative,fn_missed_known,1354a.jpg,sls-70,,,,,552.0,414.0,598.0,461.0
false_negative,fn_missed_known,489e.jpg,sls-50,,,,,1307.25,264.75,1372.5,331.5
false_negative,fn_missed_known,489e.jpg,sls-40,,,,,1015.5,401.25,1058.25,439.5
false_negative,fn_missed_known,856c.jpg,sls-80,,,,,254.25,380.25,315.75,449.25
false_negative,fn_missed_known,859a.jpg,sls-40,,,,,949.5,425.25,983.25,459.0
false_negative,fn_missed_known,977et.jpg,tls-y,,,,,573.75,112.5,664.5,166.5
false_negative,fn_missed_known,855b.jpg,sls-80,,,,,383.25,420.75,423.0,459.0
false_negative,fn_missed_known,972bt.jpg,tls-e,,,,,383.25,330.75,413.25,401.25
false_negative,fn_missed_known,972bt.jpg,tls-e,,,,,1057.5,328.5,1081.5,399.0
false_negative,fn_missed_known,698t.jpg,tls-g,,,,,352.5,413.25,384.75,506.25
false_negative,fn_missed_known,698t.jpg,tls-r,,,,,1028.25,429.75,1056.75,490.5
false_negative,fn_missed_known,1871d.jpg,sls-80,,,,,55.0,498.0,151.0,625.0
false_negative,fn_missed_known,456d.jpg,sls-60,,,,,90.75,436.5,123.0,477.75
false_negative,fn_missed_known,537.jpg,sls-50,,,,,726.0,589.0,769.0,634.0
false_negative,fn_missed_known,437c.jpg,sls-80,,,,,409.5,452.25,454.5,495.75
false_negative,fn_missed_known,587ht.jpg,tls-g,,,,,721.5,291.0,747.0,369.0
false_negative,fn_missed_known,1255b.jpg,sls-40,,,,,484.0,610.0,543.0,674.0
false_negative,fn_missed_known,501e.jpg,sls-40,,,,,210.75,354.75,251.25,399.0
false_negative,fn_missed_known,977t.jpg,tls-y,,,,,558.0,297.0,603.0,329.25
false_negative,fn_missed_known,977t.jpg,tls-y,,,,,643.5,300.75,686.25,328.5
false_negative,fn_missed_known,977t.jpg,tls-y,,,,,31.5,171.0,90.75,335.25
false_negative,fn_missed_known,977t.jpg,tls-y,,,,,74.25,192.75,127.5,346.5
false_negative,fn_missed_known,894b.jpg,sls-40,,,,,870.75,339.0,911.25,378.75
false_negative,fn_missed_known,912t.jpg,tls-y,,,,,53.25,333.0,81.0,400.5
false_negative,fn_missed_known,912t.jpg,tls-y,,,,,261.0,194.25,327.0,221.25
false_negative,fn_missed_known,912t.jpg,tls-y,,,,,342.0,184.5,412.5,214.5
false_negative,fn_missed_known,912t.jpg,tls-y,,,,,926.25,194.25,1005.75,227.25
false_negative,fn_missed_known,912t.jpg,tls-y,,,,,1015.5,198.0,1086.75,235.5
false_negative,fn_missed_known,729ht.jpg,tls-r,,,,,884.25,344.25,924.75,436.5
false_negative,fn_missed_known,729ht.jpg,tls-r,,,,,627.75,163.5,672.75,241.5
false_negative,fn_missed_known,729ht.jpg,tls-r,,,,,304.5,175.5,341.25,254.25
false_negative,fn_missed_known,2137d.jpg,sls-70,,,,,129.0,330.0,225.0,444.0
false_negative,fn_missed_known,426d.jpg,sls-15,,,,,1041.0,477.0,1081.5,520.5
false_negative,fn_missed_known,467ht.jpg,tls-g,,,,,288.75,343.5,324.0,432.75
false_negative,fn_missed_known,467ht.jpg,tls-g,,,,,1144.5,355.5,1179.0,448.5
false_negative,fn_missed_known,769b.jpg,sls-100,,,,,324.0,495.75,363.0,537.75
false_negative,fn_missed_known,2233b.jpg,sls-100,,,,,517.0,596.0,583.0,665.0
false_negative,fn_missed_known,1059ct.jpg,tls-g,,,,,809.0,230.0,925.0,275.0
false_negative,fn_missed_known,1255c.jpg,sls-40,,,,,262.0,538.0,334.0,632.0
false_negative,fn_missed_known,441e.jpg,sls-70,,,,,177.75,435.0,231.0,513.0
false_negative,fn_missed_known,729bt.jpg,tls-e,,,,,755.25,491.25,771.0,532.5
false_negative,fn_missed_known,338.jpg,sls-60,,,,,624.0,627.0,687.0,691.0
false_negative,fn_missed_known,508ht.jpg,tls-g,,,,,972.75,279.0,1069.5,309.75
false_negative,fn_missed_known,508ht.jpg,tls-g,,,,,836.25,289.5,909.0,324.0
false_negative,fn_missed_known,508ht.jpg,tls-g,,,,,774.0,382.5,803.25,479.25
false_negative,fn_missed_known,432c.jpg,sls-100,,,,,452.25,500.25,486.0,536.25
false_negative,fn_missed_known,2050at.jpg,tls-e,,,,,1099.0,453.0,1135.0,535.0
false_negative,fn_missed_known,768a.jpg,sls-100,,,,,491.25,493.5,525.75,527.25
false_negative,fn_missed_known,1885c.jpg,sls-80,,,,,120.0,615.0,163.0,673.0
false_negative,fn_missed_known,1104d.jpg,sls-50,,,,,181.0,483.0,259.0,575.0
false_negative,fn_missed_known,745t.jpg,tls-g,,,,,909.0,411.75,942.75,502.5
false_negative,fn_missed_known,873c.jpg,sls-60,,,,,135.75,373.5,168.0,414.0
false_negative,fn_missed_known,852c.jpg,sls-80,,,,,153.0,321.75,207.0,389.25
false_negative,fn_missed_known,628gt.jpg,tls-g,,,,,27.0,315.75,81.75,438.75
false_negative,fn_missed_known,628gt.jpg,tls-g,,,,,1342.5,312.0,1399.5,431.25
false_negative,fn_missed_known,628gt.jpg,tls-g,,,,,453.75,173.25,540.0,210.0
false_negative,fn_missed_known,628gt.jpg,tls-g,,,,,677.25,171.0,771.75,204.0
false_negative,fn_missed_known,628gt.jpg,tls-g,,,,,872.25,179.25,955.5,213.75
false_negative,fn_missed_known,745bt.jpg,tls-g,,,,,848.25,444.0,873.0,516.75
false_negative,fn_missed_known,780t.jpg,tls-r,,,,,551.25,234.0,577.5,307.5
false_negative,fn_missed_known,780t.jpg,tls-r,,,,,679.5,235.5,706.5,310.5
false_negative,fn_missed_known,738bt.jpg,tls-g,,,,,1086.75,436.5,1111.5,508.5
false_negative,fn_missed_known,857c.jpg,sls-70,,,,,276.0,393.75,323.25,450.0
false_negative,fn_missed_known,348c.jpg,sls-60,,,,,493.0,483.0,579.0,568.0
false_negative,fn_missed_known,874c.jpg,sls-40,,,,,159.0,378.0,192.75,414.0
false_negative,fn_missed_known,925bt.jpg,tls-e,,,,,264.0,322.5,305.25,418.5
false_negative,fn_missed_known,1112c.jpg,sls-70,,,,,569.0,614.0,617.0,662.0
false_negative,fn_missed_known,1199d.jpg,sls-40,,,,,54.0,381.0,153.0,499.0
false_negative,fn_missed_known,train_625.jpg,no honking,,,,,1004.0,1073.0,1062.0,1177.0
false_negative,fn_missed_known,508gt.jpg,tls-g,,,,,912.75,303.75,1002.0,330.75
false_negative,fn_missed_known,508gt.jpg,tls-g,,,,,788.25,310.5,853.5,339.75
false_negative,fn_missed_known,508gt.jpg,tls-g,,,,,728.25,393.0,756.0,478.5
false_negative,fn_missed_known,508gt.jpg,tls-e,,,,,709.5,395.25,733.5,479.25
false_negative,fn_missed_known,2230d.jpg,sls-60,,,,,110.0,579.0,166.0,657.0
false_negative,fn_missed_known,769.jpg,sls-100,,,,,250.5,477.75,294.75,529.5
false_negative,fn_missed_known,train_765.jpg,no honking,,,,,305.0,318.0,347.0,365.0
false_negative,fn_missed_known,1054a.jpg,sls-50,,,,,523.0,457.0,569.0,501.0
false_negative,fn_missed_known,1947t.jpg,tls-e,,,,,1711.0,556.0,1741.0,638.0
false_negative,fn_missed_known,1040a.jpg,sls-40,,,,,494.25,378.0,537.0,423.0
false_negative,fn_missed_known,435f.jpg,sls-80,,,,,505.5,476.25,540.0,510.75
false_negative,fn_missed_known,641bt.jpg,tls-g,,,,,470.25,403.5,505.5,476.25
false_negative,fn_missed_known,641bt.jpg,tls-g,,,,,654.0,202.5,721.5,233.25
false_negative,fn_missed_known,641bt.jpg,tls-g,,,,,852.75,220.5,921.0,251.25
false_negative,fn_missed_known,641bt.jpg,tls-g,,,,,998.25,234.75,1059.75,265.5
false_negative,fn_missed_known,641bt.jpg,tls-g,,,,,1164.75,449.25,1190.25,510.75
false_negative,fn_missed_known,508nt.jpg,tls-g,,,,,137.25,249.0,220.5,416.25
false_negative,fn_missed_known,467et.jpg,tls-g,,,,,464.25,432.0,483.0,481.5
false_negative,fn_missed_known,467et.jpg,tls-g,,,,,933.0,444.0,951.75,497.25
false_negative,fn_missed_known,853b.jpg,sls-80,,,,,412.5,380.25,453.75,422.25
false_negative,fn_missed_known,628t.jpg,tls-g,,,,,452.0,592.0,486.0,679.0
false_negative,fn_missed_known,628t.jpg,tls-g,,,,,1377.0,586.0,1413.0,675.0
false_negative,fn_missed_known,628t.jpg,tls-g,,,,,714.0,443.0,787.0,474.0
false_negative,fn_missed_known,628t.jpg,tls-g,,,,,902.0,447.0,974.0,472.0
false_negative,fn_missed_known,628t.jpg,tls-g,,,,,1057.0,449.0,1126.0,473.0
false_negative,fn_missed_known,245ft.jpg,tls-r,,,,,490.0,446.69,517.0,525.11
false_negative,fn_missed_known,1937at.jpg,tls-g,,,,,444.0,441.0,506.0,602.0
false_negative,fn_missed_known,2135c.jpg,sls-40,,,,,336.0,261.0,464.0,383.0
false_negative,fn_missed_known,975e.jpg,sls-40,,,,,146.25,259.5,197.25,312.75
false_negative,fn_missed_known,752b.jpg,sls-15,,,,,355.5,472.5,391.5,515.25
false_negative,fn_missed_known,1033ft.jpg,tls-g,,,,,1074.0,51.75,1157.25,273.75
false_negative,fn_missed_known,853d.jpg,sls-80,,,,,150.75,287.25,222.75,371.25
false_negative,fn_missed_known,427it.jpg,tls-y,,,,,211.5,406.5,247.5,493.5
false_negative,fn_missed_known,427it.jpg,tls-y,,,,,730.5,439.5,753.75,501.0
false_negative,fn_missed_known,1200.jpg,sls-60,,,,,343.0,527.0,421.0,609.0
false_negative,fn_missed_known,911bt.jpg,tls-g,,,,,338.25,193.5,414.0,229.5
false_negative,fn_missed_known,911bt.jpg,tls-e,,,,,454.5,188.25,535.5,223.5
false_negative,fn_missed_known,911bt.jpg,tls-g,,,,,825.75,213.75,903.0,250.5
false_negative,fn_missed_known,911bt.jpg,tls-g,,,,,936.0,223.5,1002.0,262.5
false_negative,fn_missed_known,911bt.jpg,tls-g,,,,,1170.0,371.25,1197.75,439.5
false_negative,fn_missed_known,1111.jpg,sls-60,,,,,434.0,542.0,510.0,616.0
false_negative,fn_missed_known,2116t.jpg,tls-g,,,,,813.0,312.0,857.0,417.0
false_negative,fn_missed_known,977at.jpg,tls-y,,,,,705.0,503.0,737.0,572.0
false_negative,fn_missed_known,836bt.jpg,tls-e,,,,,581.25,195.75,603.75,261.75
false_negative,fn_missed_known,1356.jpg,sls-50,,,,,475.0,372.0,534.0,429.0
